Route,Point,Date,Time,Cloud.Cover,Temperature,Wind.Speed,Disturbance,Precipitation,replicate
4,6,4/23/2021,7:28,0,1.1,0,1,None,3
4,7,4/23/2021,7:16,0,1.1,0,1,None,3
4,8,4/23/2021,7:03,0,1.1,0,1,None,3
4,9,4/23/2021,6:52,0,1.1,0,1,None,3
4,10,4/23/2021,6:42,0,1.1,0,1,None,3
145,1,4/23/2021,6:33,0,0.6,0,1,None,3
145,2,4/23/2021,6:45,0,0.6,1,1,None,3
145,3,4/23/2021,7:06,10,0.6,0,1,None,3
145,4,4/23/2021,7:14,30,0.6,1,3,None,3
145,5,4/23/2021,7:27,90,1.1,1,1,None,3
145,6,4/23/2021,7:39,90,1.1,1,1,None,3
145,7,4/23/2021,7:51,0,2.2,1,1,None,3
145,8,4/23/2021,8:04,100,2.2,1,1,None,3
145,9,4/23/2021,8:15,100,3.9,1,2,None,3
145,10,4/23/2021,8:28,100,3.9,1,2,None,3
145,11,4/23/2021,8:44,95,4.4,1,2,None,3
145,12,4/23/2021,8:59,90,4.4,1,2,None,3
145,13,4/23/2021,9:15,100,4.4,1,2,None,3
145,14,4/23/2021,9:29,100,4.4,1,1,None,3
14,1,4/25/2021,8:09,30,8.9,0,1,None,3
14,2,4/25/2021,7:55,50,8.9,1,2,None,3
14,3,4/25/2021,7:42,40,8.9,1,1,None,3
14,4,4/25/2021,7:29,60,8.9,1,3,None,3
14,5,4/25/2021,7:18,70,8.9,1,1,None,3
14,6,4/25/2021,7:06,95,11.1,2,1,None,3
14,7,4/25/2021,6:54,100,11.1,2,2,None,3
14,8,4/25/2021,6:42,100,11.1,2,1,None,3
14,9,4/25/2021,6:27,100,11.1,2,1,None,3
122,1,4/25/2021,8:28,100,7.8,1,1,None,3
122,2,4/25/2021,8:15,100,8.9,2,1,None,3
122,3,4/25/2021,8:02,100,8.9,0,1,None,3
122,4,4/25/2021,7:49,100,8.9,1,1,None,3
122,5,4/25/2021,7:36,100,8.3,2,1,Lt. Rain,3
122,6,4/25/2021,7:32,100,8.3,1,1,None,3
122,7,4/25/2021,7:10,100,10.6,2,1,None,3
122,8,4/25/2021,6:57,100,12.2,1,1,None,3
122,9,4/25/2021,6:46,100,12.2,1,2,None,3
122,10,4/25/2021,6:33,100,11.1,1,2,None,3
122,11,4/25/2021,6:20,100,10.0,2,2,None,3
254,1,4/25/2021,6:23,80,11.1,0,1,None,3
254,2,4/25/2021,6:38,90,11.1,1,1,None,3
254,3,4/25/2021,6:51,90,11.1,1,1,None,3
254,4,4/25/2021,7:04,95,11.1,2,1,Lt. Rain,3
254,5,4/25/2021,7:16,95,11.1,2,1,None,3
254,6,4/25/2021,7:28,50,11.1,2,1,None,2
254,7,4/25/2021,7:39,30,11.1,1,1,None,3
254,8,4/25/2021,7:55,20,11.7,1,1,None,3
254,9,4/25/2021,8:07,30,11.1,2,1,None,3
254,10,4/25/2021,8:19,0,11.1,1,1,None,3
30,1,4/27/2021,9:15,0,16.7,2,2,None,3
30,2,4/27/2021,9:00,0,16.7,2,1,None,3
30,3,4/27/2021,8:45,10,16.1,2,1,None,3
30,4,4/27/2021,8:30,40,16.1,2,1,None,3
30,5,4/27/2021,8:15,50,15.6,2,1,None,3
30,6,4/27/2021,8:00,40,15.0,2,1,None,3
30,7,4/27/2021,7:45,40,15.0,2,1,None,3
30,8,4/27/2021,7:30,20,14.4,2,1,None,3
30,9,4/27/2021,7:15,20,14.4,2,1,None,3
30,10,4/27/2021,7:05,20,13.9,1,1,None,3
30,11,4/27/2021,6:55,20,13.3,1,1,None,3
30,12,4/27/2021,6:40,10,12.8,0,1,None,3
30,13,4/27/2021,6:25,10,12.8,0,1,None,3
57,1,4/27/2021,9:16,10,15.6,2,1,None,3
57,2,4/27/2021,9:06,10,15.6,3,1,None,3
57,3,4/27/2021,8:56,20,15.6,3,1,None,3
57,4,4/27/2021,8:44,20,15.6,3,1,None,3
57,5,4/27/2021,8:32,20,15.6,3,1,None,3
57,6,4/27/2021,8:16,30,15.6,2,1,None,3
57,7,4/27/2021,8:05,40,15.6,3,1,None,3
57,8,4/27/2021,7:54,30,15.6,3,2,None,3
57,9,4/27/2021,7:42,10,15.6,3,1,None,3
57,10,4/27/2021,7:29,10,15.6,3,1,None,3
57,11,4/27/2021,7:17,10,15.6,3,1,None,3
57,12,4/27/2021,7:08,10,15.6,3,1,None,3
85,1,4/27/2021,6:24,20,15.0,1,4,None,3
85,2,4/27/2021,6:37,40,16.1,1,2,None,3
85,3,4/27/2021,6:49,10,16.1,1,2,None,3
85,4,4/27/2021,7:02,10,16.1,1,3,None,3
85,5,4/27/2021,7:14,5,16.1,1,1,None,3
85,6,4/27/2021,7:28,0,16.7,0,1,None,3
85,7,4/27/2021,7:45,10,16.7,1,1,None,3
85,8,4/27/2021,7:58,10,16.7,2,2,None,3
85,9,4/27/2021,8:11,10,16.7,3,1,None,3
85,10,4/27/2021,8:25,90,18.3,3,1,None,3
85,11,4/27/2021,8:37,40,18.3,2,1,None,3
85,12,4/27/2021,8:50,5,18.3,3,1,None,3
85,13,4/27/2021,9:02,10,18.3,3,1,None,3
283,1,4/27/2021,7:56,50,12.2,1,2,None,3
283,3,4/27/2021,7:41,70,11.1,1,5,None,3
283,4,4/27/2021,7:29,70,12.2,1,5,None,3
283,5,4/27/2021,7:16,40,12.2,1,5,None,3
283,6,4/27/2021,7:04,50,12.2,0,5,None,3
283,7,4/27/2021,6:50,0,11.1,1,4,None,3
283,8,4/27/2021,6:32,0,11.1,0,2,None,3
283,9,4/27/2021,6:20,0,11.1,1,2,None,3
3,1,4/28/2021,8:55,100,18.3,1,1,None,3
3,2,4/28/2021,8:38,100,18.3,2,1,Lt. Rain,3
3,3,4/28/2021,8:23,100,18.3,0,1,None,3
3,4,4/28/2021,8:12,100,18.3,0,1,Lt. Rain,3
3,5,4/28/2021,8:02,100,18.3,0,1,Lt. Rain,3
3,6,4/28/2021,7:52,100,18.3,0,3,None,3
3,7,4/28/2021,7:41,100,18.3,0,1,None,3
3,8,4/28/2021,7:31,100,18.3,0,1,None,3
3,9,4/28/2021,7:19,100,18.3,0,1,None,3
3,10,4/28/2021,7:03,100,18.3,0,1,None,3
3,11,4/28/2021,6:55,100,18.3,0,3,None,3
21,1,4/28/2021,9:03,100,15.6,0,1,None,3
21,2,4/28/2021,8:42,90,15.6,0,1,None,3
21,3,4/28/2021,8:22,100,15.6,1,1,None,3
21,4,4/28/2021,8:08,90,16.1,1,1,None,3
21,5,4/28/2021,7:53,90,16.1,0,2,None,3
21,6,4/28/2021,7:39,90,16.1,0,1,None,3
21,7,4/28/2021,7:26,90,16.1,0,1,None,3
21,8,4/28/2021,7:11,100,15.6,0,2,None,3
21,9,4/28/2021,6:59,90,16.1,0,2,None,3
21,10,4/28/2021,6:45,90,16.1,0,1,None,3
21,11,4/28/2021,6:16,50,16.1,0,1,None,3
53,1,4/28/2021,6:15,90,14.4,0,1,None,3
53,2,4/28/2021,6:28,90,13.9,1,1,None,3
53,3,4/28/2021,6:40,90,13.9,1,2,None,3
53,4,4/28/2021,6:52,90,15.0,1,1,None,3
53,5,4/28/2021,7:07,90,15.0,0,2,None,3
53,6,4/28/2021,7:19,85,15.0,1,1,None,3
53,7,4/28/2021,7:39,95,15.0,0,2,None,3
53,8,4/28/2021,7:59,20,15.0,0,1,None,3
99,1,4/28/2021,10:54,100,17.8,1,1,None,3
99,2,4/28/2021,10:31,100,17.8,0,1,None,3
99,3,4/28/2021,10:14,100,17.8,2,1,None,3
99,4,4/28/2021,9:55,100,17.8,0,3,None,3
99,5,4/28/2021,6:41,100,10.0,0,2,None,3
99,6,4/28/2021,6:58,100,12.8,0,1,None,3
99,7,4/28/2021,7:15,100,17.8,1,1,None,3
99,8,4/28/2021,7:28,100,15.0,0,3,None,3
99,9,4/28/2021,7:41,100,15.0,2,1,None,3
99,10,4/28/2021,8:01,100,15.0,0,1,None,3
99,11,4/28/2021,8:22,100,15.6,0,1,None,3
99,12,4/28/2021,8:42,100,15.6,0,1,None,3
116,1,4/28/2021,9:12,80,13.9,2,1,None,3
116,2,4/28/2021,8:56,80,13.9,2,1,None,3
116,3,4/28/2021,8:41,80,13.9,2,1,None,3
116,4,4/28/2021,8:29,80,13.9,2,1,None,3
116,5,4/28/2021,8:16,80,13.9,2,1,None,3
116,6,4/28/2021,8:03,80,13.9,1,1,None,3
116,7,4/28/2021,7:42,80,13.9,1,1,None,3
116,8,4/28/2021,7:29,80,13.9,1,1,None,3
116,9,4/28/2021,7:15,80,13.9,1,1,None,3
116,10,4/28/2021,7:01,80,13.9,1,1,None,3
116,11,4/28/2021,6:47,80,13.9,2,1,None,3
116,12,4/28/2021,6:33,80,13.9,1,1,None,3
116,13,4/28/2021,6:20,80,13.9,1,1,None,3
123,1,4/28/2021,6:18,100,13.9,0,1,None,3
123,2,4/28/2021,6:30,100,14.4,0,1,None,3
123,3,4/28/2021,6:41,100,14.4,0,1,None,3
123,4,4/28/2021,6:53,100,14.4,0,1,None,3
123,5,4/28/2021,7:05,100,15.0,0,3,None,3
123,6,4/28/2021,7:16,85,15.0,0,2,None,3
123,7,4/28/2021,7:27,90,15.0,0,1,None,3
123,8,4/28/2021,7:38,95,15.0,1,2,None,3
123,9,4/28/2021,7:49,100,15.6,0,3,None,3
123,10,4/28/2021,8:01,100,15.6,0,3,None,3
123,11,4/28/2021,8:14,100,15.6,1,3,None,3
123,12,4/28/2021,8:28,100,15.6,1,3,None,3
123,13,4/28/2021,8:44,100,15.6,1,3,None,3
16,1,4/29/2021,6:17,10,15.6,1,2,None,3
16,2,4/29/2021,6:31,10,14.4,0,1,None,3
16,3,4/29/2021,6:47,20,14.4,1,2,None,3
16,4,4/29/2021,7:00,20,14.4,0,2,None,3
16,5,4/29/2021,7:21,10,15.6,0,2,None,3
16,6,4/29/2021,7:31,30,15.6,0,1,None,3
16,7,4/29/2021,7:42,40,15.6,1,2,None,3
16,8,4/29/2021,7:54,50,15.6,1,1,None,3
16,9,4/29/2021,8:08,70,15.6,1,1,None,3
67,1,4/30/2021,8:03,90,13.9,0,3,None,3
67,2,4/30/2021,7:51,90,15.6,1,4,None,3
67,3,4/30/2021,7:40,80,13.9,1,4,None,3
67,4,4/30/2021,7:28,80,13.9,1,1,None,3
67,5,4/30/2021,7:15,40,10.6,1,4,None,3
67,6,4/30/2021,7:03,40,15.6,1,1,None,3
67,7,4/30/2021,6:52,30,15.6,0,2,None,3
67,8,4/30/2021,6:39,10,13.9,1,3,None,3
67,9,4/30/2021,6:25,30,13.9,1,1,None,3
51,1,5/1/2021,6:12,0,8.3,0,1,None,3
51,2,5/1/2021,6:24,0,8.9,1,2,None,3
51,3,5/1/2021,6:37,0,9.4,0,2,None,3
51,4,5/1/2021,6:49,0,9.4,1,2,None,3
51,5,5/1/2021,7:02,0,9.4,1,1,None,3
51,6,5/1/2021,7:13,0,10.0,1,1,None,3
51,7,5/1/2021,7:25,0,10.0,1,1,None,3
51,8,5/1/2021,7:37,0,10.6,0,1,None,3
51,9,5/1/2021,7:49,0,11.1,1,1,None,3
51,10,5/1/2021,8:01,0,11.1,1,2,None,3
51,11,5/1/2021,8:13,0,11.7,1,1,None,3
51,12,5/1/2021,8:26,0,11.7,1,1,None,3
51,13,5/1/2021,8:38,0,12.2,0,1,None,3
51,14,5/1/2021,8:51,0,12.8,0,1,None,3
66,1,5/1/2021,8:13,0,7.8,0,1,None,3
66,2,5/1/2021,7:59,0,7.8,1,1,None,3
66,3,5/1/2021,7:45,0,7.8,1,1,None,3
66,4,5/1/2021,7:33,0,7.8,1,2,None,3
66,5,5/1/2021,7:20,0,7.8,1,2,None,3
66,6,5/1/2021,7:07,0,7.8,1,3,None,3
66,7,5/1/2021,6:54,0,7.8,1,1,None,3
66,8,5/1/2021,6:41,0,8.9,1,1,None,3
66,9,5/1/2021,6:28,0,8.9,1,1,None,3
66,10,5/1/2021,6:15,0,8.9,1,2,None,3
116,1,5/1/2021,6:16,0,10.0,0,2,None,4
116,2,5/1/2021,6:36,0,10.6,0,1,None,4
116,3,5/1/2021,6:52,0,10.0,1,1,None,4
116,4,5/1/2021,7:05,0,10.0,1,1,None,4
116,5,5/1/2021,7:19,0,10.0,1,1,None,4
116,6,5/1/2021,7:32,0,10.0,0,2,None,4
116,7,5/1/2021,7:58,0,10.6,1,1,None,4
116,8,5/1/2021,8:13,0,10.6,0,2,None,4
116,9,5/1/2021,8:26,0,10.0,1,1,None,4
116,10,5/1/2021,8:42,0,10.0,0,1,None,4
116,11,5/1/2021,8:56,0,10.0,0,1,None,4
116,12,5/1/2021,9:10,0,10.0,1,1,None,4
116,13,5/1/2021,9:25,0,12.8,1,1,None,4
3,1,5/2/2021,8:32,85,13.9,0,1,None,4
3,2,5/2/2021,8:19,100,13.9,1,1,None,4
3,3,5/2/2021,8:04,95,13.9,0,1,None,4
3,4,5/2/2021,7:51,95,13.9,0,1,None,4
3,5,5/2/2021,7:38,90,13.9,0,2,None,4
3,6,5/2/2021,7:24,90,13.9,1,3,None,4
3,7,5/2/2021,7:11,40,13.9,0,3,None,4
3,8,5/2/2021,6:58,60,13.9,0,1,None,4
3,9,5/2/2021,6:45,40,13.9,0,2,None,4
3,10,5/2/2021,6:31,80,13.9,0,2,None,4
3,11,5/2/2021,6:16,40,13.9,1,3,None,4
4,1,5/2/2021,8:13,90,11.1,1,1,None,4
4,2,5/2/2021,8:00,0,11.1,1,1,None,4
4,3,5/2/2021,7:48,0,11.1,1,2,None,4
4,4,5/2/2021,7:35,0,12.2,2,1,None,4
4,5,5/2/2021,7:22,20,12.8,1,3,None,4
4,6,5/2/2021,7:09,30,11.1,1,1,None,4
4,7,5/2/2021,6:51,30,11.1,1,1,None,4
4,8,5/2/2021,6:44,30,11.1,0,1,None,4
4,9,5/2/2021,6:31,50,11.1,0,1,None,4
4,10,5/2/2021,6:17,50,11.1,0,1,None,4
30,1,5/2/2021,6:17,100,13.9,0,1,None,4
30,2,5/2/2021,6:29,100,13.9,2,1,None,4
30,3,5/2/2021,6:42,100,14.4,2,1,None,4
30,4,5/2/2021,6:54,100,14.4,1,1,None,4
30,5,5/2/2021,7:06,40,15.6,1,1,None,4
30,6,5/2/2021,7:18,25,16.7,0,1,None,4
30,7,5/2/2021,7:30,60,16.7,0,1,None,4
30,8,5/2/2021,7:42,95,16.7,2,1,None,4
30,9,5/2/2021,7:54,100,17.2,1,1,None,4
30,10,5/2/2021,8:06,95,17.2,3,1,None,4
30,11,5/2/2021,8:18,100,17.8,3,1,None,4
30,12,5/2/2021,8:30,100,17.8,1,1,None,4
30,13,5/2/2021,8:43,100,17.8,1,1,None,4
96,1,5/4/2021,6:22,75,13.3,0,3,None,3
96,2,5/4/2021,6:35,100,13.3,1,1,None,3
96,3,5/4/2021,6:44,100,13.3,1,1,None,3
96,4,5/4/2021,6:55,100,13.3,1,1,None,3
96,5,5/4/2021,7:09,100,10.0,1,1,None,3
96,6,5/4/2021,7:21,100,13.3,1,3,Lt. Rain,3
96,7,5/4/2021,NA,100,13.9,1,1,Lt. Rain,3
96,8,5/4/2021,7:43,100,17.8,1,1,Lt. Rain,3
96,9,5/4/2021,8:00,100,17.8,1,4,None,3
96,10,5/4/2021,8:11,100,20.6,1,1,None,3
96,11,5/4/2021,8:22,100,20.6,1,1,Rain,3
231,1,5/4/2021,6:12,100,17.2,0,1,None,3
231,2,5/4/2021,6:23,100,18.9,0,2,Lt. Rain,3
231,3,5/4/2021,6:36,100,18.9,0,2,Lt. Rain,3
231,4,5/4/2021,6:48,100,19.4,0,5,Lt. Rain,3
231,5,5/4/2021,6:59,100,19.4,0,4,Lt. Rain,3
231,6,5/4/2021,7:25,100,20.0,0,5,None,3
231,7,5/4/2021,7:36,100,20.0,0,5,Lt. Rain,2
231,8,5/4/2021,7:52,100,19.4,0,5,Lt. Rain,3
231,9,5/4/2021,8:03,100,19.4,0,5,None,3
231,10,5/4/2021,8:15,100,19.4,0,5,None,3
40,1,5/5/2021,6:17,100,13.3,0,4,None,3
40,2,5/5/2021,6:30,100,13.3,1,1,None,3
40,3,5/5/2021,6:43,100,13.3,0,3,None,3
40,5,5/5/2021,7:02,20,10.0,NA,1,None,3
40,6,5/5/2021,7:15,5,13.3,1,2,None,3
40,7,5/5/2021,7:28,10,13.9,0,1,None,3
40,8,5/5/2021,7:39,80,13.9,1,2,None,3
40,9,5/5/2021,7:53,80,13.9,1,1,None,3
40,10,5/5/2021,8:04,100,14.4,1,1,None,3
40,11,5/5/2021,8:20,100,13.9,1,1,None,3
42,1,5/5/2021,6:18,100,15.0,3,1,None,3
42,2,5/5/2021,6:31,100,15.0,1,1,None,3
42,3,5/5/2021,6:47,100,15.0,2,1,None,3
42,4,5/5/2021,7:00,100,12.8,0,3,None,3
42,5,5/5/2021,7:13,50,13.9,1,3,None,3
42,6,5/5/2021,7:25,40,13.9,1,3,None,3
42,7,5/5/2021,7:42,90,13.9,1,1,None,3
42,8,5/5/2021,7:54,90,13.9,1,3,None,3
42,9,5/5/2021,8:08,95,13.9,1,1,None,3
42,10,5/5/2021,8:21,100,13.9,0,1,None,3
42,11,5/5/2021,8:34,100,13.9,1,5,None,3
34,1,5/6/2021,6:08,100,6.7,1,1,None,3
34,2,5/6/2021,6:21,0,7.2,1,2,None,3
34,3,5/6/2021,6:29,0,7.2,1,2,None,3
34,4,5/6/2021,6:41,0,6.7,1,1,None,3
34,5,5/6/2021,6:53,0,7.2,1,1,None,3
34,6,5/6/2021,7:06,0,7.8,1,1,None,3
34,7,5/6/2021,7:18,0,7.8,1,1,None,3
34,8,5/6/2021,7:30,0,7.8,1,1,None,3
34,9,5/6/2021,7:41,0,7.8,1,1,None,3
34,10,5/6/2021,7:52,0,7.2,1,2,None,3
34,11,5/6/2021,8:02,0,-17.8,1,2,None,3
256,1,5/6/2021,8:15,5,8.9,0,3,None,3
256,2,5/6/2021,8:03,5,7.8,0,4,None,3
256,3,5/6/2021,7:51,5,7.8,0,5,None,3
256,4,5/6/2021,7:39,5,7.8,0,5,None,3
256,5,5/6/2021,7:26,5,7.8,0,5,None,3
256,6,5/6/2021,7:15,5,7.8,0,5,None,3
256,7,5/6/2021,7:02,10,7.8,0,5,None,3
256,8,5/6/2021,6:49,20,7.8,1,5,None,3
256,9,5/6/2021,6:37,20,7.8,1,5,None,3
256,10,5/6/2021,6:24,15,7.8,1,2,None,3
256,11,5/6/2021,6:12,20,7.8,2,2,None,3
57,1,5/7/2021,6:13,100,3.9,3,1,None,4
57,2,5/7/2021,6:29,100,4.4,3,1,None,4
57,3,5/7/2021,6:41,100,5.0,1,1,None,4
57,4,5/7/2021,6:59,100,5.0,3,1,None,4
57,5,5/7/2021,7:11,100,5.0,3,1,None,4
57,6,5/7/2021,7:24,100,5.0,2,1,None,4
57,7,5/7/2021,7:37,100,5.0,3,2,None,4
57,8,5/7/2021,7:50,100,5.0,1,1,None,4
57,9,5/7/2021,8:04,100,5.0,1,1,None,4
57,10,5/7/2021,8:17,100,5.0,1,1,None,4
57,11,5/7/2021,8:30,100,5.0,1,2,None,4
57,12,5/7/2021,9:49,70,5.0,1,1,None,4
112,1,5/7/2021,8:09,40,8.9,1,1,None,3
112,2,5/7/2021,7:54,30,7.8,1,1,None,3
112,3,5/7/2021,7:41,30,7.8,1,1,None,3
112,4,5/7/2021,7:28,5,7.8,1,2,None,3
112,5,5/7/2021,7:16,10,7.8,0,4,None,3
112,6,5/7/2021,7:03,10,7.8,0,1,None,3
112,7,5/7/2021,6:50,10,7.8,1,2,None,3
112,8,5/7/2021,6:37,40,7.8,0,3,None,3
112,9,5/7/2021,6:24,50,7.2,1,2,None,3
112,10,5/7/2021,6:11,100,7.2,1,2,None,3
11,1,5/8/2021,8:10,0,5.0,0,2,None,3
11,2,5/8/2021,7:59,0,5.0,0,1,None,3
11,3,5/8/2021,7:47,0,4.4,0,1,None,3
11,4,5/8/2021,7:33,30,3.9,0,1,None,3
11,5,5/8/2021,7:21,50,3.9,0,1,None,3
11,6,5/8/2021,7:08,30,3.9,0,1,None,3
11,7,5/8/2021,6:57,10,3.3,1,1,None,3
11,8,5/8/2021,6:44,15,3.3,0,1,None,3
11,9,5/8/2021,6:32,10,2.8,0,1,None,3
11,10,5/8/2021,6:21,30,2.2,1,1,None,3
11,11,5/8/2021,6:08,0,1.7,0,1,None,3
23,1,5/8/2021,6:07,100,3.9,2,1,None,3
23,2,5/8/2021,6:18,100,3.9,1,2,None,3
23,3,5/8/2021,6:32,0,4.4,1,3,None,3
23,4,5/8/2021,6:43,0,4.4,1,1,None,3
23,5,5/8/2021,6:58,0,5.0,1,2,None,3
23,6,5/8/2021,7:13,0,6.1,1,1,None,3
23,7,5/8/2021,7:28,0,5.0,1,1,None,3
23,8,5/8/2021,7:49,20,5.0,1,1,None,3
23,9,5/8/2021,8:00,30,6.7,1,1,None,3
23,10,5/8/2021,8:22,0,6.7,0,1,None,3
35,1,5/8/2021,6:09,40,5.0,1,1,None,3
35,2,5/8/2021,6:22,40,5.0,0,1,None,3
35,3,5/8/2021,6:35,30,5.0,1,1,None,3
35,4,5/8/2021,6:49,20,5.0,0,2,None,3
35,5,5/8/2021,7:03,75,5.0,0,2,None,3
35,6,5/8/2021,7:18,60,5.0,0,1,None,3
35,7,5/8/2021,7:32,20,5.0,0,1,None,3
35,8,5/8/2021,7:49,5,5.0,0,2,None,3
35,9,5/8/2021,8:04,5,7.2,0,2,None,3
35,10,5/8/2021,8:18,15,7.2,0,2,None,3
7,1,5/9/2021,6:08,60,10.0,0,1,None,3
7,2,5/9/2021,6:21,100,10.0,0,2,None,3
7,3,5/9/2021,6:35,30,10.0,0,1,None,3
7,4,5/9/2021,6:48,30,10.0,0,1,None,3
7,5,5/9/2021,7:01,35,10.0,0,1,None,3
7,6,5/9/2021,7:13,30,10.0,0,1,None,3
7,7,5/9/2021,7:29,30,10.0,0,3,None,3
7,8,5/9/2021,7:41,30,10.0,0,1,None,3
7,9,5/9/2021,7:54,35,10.0,0,2,None,3
7,10,5/9/2021,8:09,60,10.0,0,1,None,3
7,11,5/9/2021,8:25,60,12.2,0,1,None,3
7,13,5/9/2021,9:08,15,13.9,0,1,None,3
7,14,5/9/2021,9:22,40,13.9,0,1,None,3
7,15,5/9/2021,9:35,40,13.9,1,1,None,3
65,1,5/9/2021,6:07,50,8.3,0,1,None,3
65,2,5/9/2021,6:19,50,8.9,1,1,None,3
65,3,5/9/2021,6:30,15,8.9,0,1,None,3
65,4,5/9/2021,6:41,20,8.9,0,1,None,3
65,5,5/9/2021,6:53,20,9.4,1,2,None,3
65,6,5/9/2021,7:04,30,9.4,0,2,None,3
65,7,5/9/2021,7:16,30,9.4,1,1,None,3
70,1,5/9/2021,6:07,30,26.7,3,1,None,3
70,2,5/9/2021,6:20,20,10.0,1,1,None,3
70,3,5/9/2021,6:30,20,10.0,2,1,None,3
70,4,5/9/2021,6:40,10,10.6,2,1,None,3
70,5,5/9/2021,6:53,10,11.1,1,1,None,3
70,6,5/9/2021,7:04,20,12.2,1,1,None,3
70,7,5/9/2021,7:22,20,12.8,1,1,None,3
70,8,5/9/2021,7:31,20,12.8,1,1,None,3
70,9,5/9/2021,7:51,10,12.8,1,1,None,3
9,1,5/10/2021,6:07,100,13.9,0,1,None,3
9,2,5/10/2021,6:23,100,13.9,0,1,None,3
9,3,5/10/2021,6:36,100,13.9,0,1,None,3
9,4,5/10/2021,6:48,100,13.9,0,3,None,3
9,5,5/10/2021,7:01,100,13.9,0,3,None,3
9,6,5/10/2021,7:13,95,13.9,0,3,None,3
9,7,5/10/2021,7:25,95,13.9,0,2,None,3
9,8,5/10/2021,7:38,100,15.0,0,1,None,3
9,9,5/10/2021,7:50,90,15.0,0,1,None,3
9,10,5/10/2021,8:03,60,15.0,0,2,None,3
9,11,5/10/2021,8:16,70,15.0,0,2,None,3
49,1,5/10/2021,7:44,95,15.0,0,2,None,3
49,2,5/10/2021,7:32,100,15.0,0,1,None,3
49,3,5/10/2021,7:21,100,14.4,0,1,None,3
49,4,5/10/2021,7:09,100,14.4,0,1,None,3
49,5,5/10/2021,6:55,100,14.4,0,1,None,3
49,6,5/10/2021,6:44,100,13.9,0,1,None,3
49,7,5/10/2021,6:30,100,13.9,0,1,None,3
49,8,5/10/2021,6:16,100,13.9,0,1,None,3
49,9,5/10/2021,6:04,100,12.2,0,1,None,3
15,1,5/13/2021,7:58,40,9.4,1,1,None,2
15,2,5/13/2021,7:46,60,9.4,1,1,None,3
15,3,5/13/2021,7:34,40,9.4,1,1,None,3
15,4,5/13/2021,7:21,40,9.4,0,1,None,3
15,5,5/13/2021,7:09,40,9.4,0,1,None,3
15,6,5/13/2021,6:57,70,9.4,1,1,None,3
15,7,5/13/2021,6:44,100,9.4,1,1,None,3
15,8,5/13/2021,6:24,100,8.9,0,1,None,3
15,9,5/13/2021,6:05,100,8.9,1,1,None,3
24,1,5/13/2021,6:26,20,5.0,1,1,None,3
24,2,5/13/2021,6:35,10,5.0,0,1,None,2
24,3,5/13/2021,6:47,10,5.0,0,1,None,3
24,4,5/13/2021,6:57,0,4.4,0,4,None,3
24,5,5/13/2021,7:07,0,4.4,1,4,None,3
24,6,5/13/2021,7:17,0,4.4,0,1,None,3
24,7,5/13/2021,7:26,0,4.4,0,1,None,3
24,8,5/13/2021,7:42,0,4.4,0,1,None,3
24,9,5/13/2021,7:53,0,4.4,1,1,None,3
24,10,5/13/2021,8:03,0,4.4,0,1,None,3
24,11,5/13/2021,8:13,0,4.4,0,4,None,3
24,12,5/13/2021,8:22,0,4.4,1,1,None,3
201,1,5/13/2021,6:04,20,7.2,0,4,None,3
201,2,5/13/2021,6:15,70,7.2,0,3,None,3
201,3,5/13/2021,6:27,100,7.2,0,3,None,3
201,4,5/13/2021,6:40,95,7.2,0,2,None,2
201,5,5/13/2021,6:52,50,7.2,0,1,None,3
201,6,5/13/2021,7:05,20,7.8,0,1,None,3
201,7,5/13/2021,7:18,15,7.8,0,2,None,3
201,8,5/13/2021,7:31,5,7.8,0,1,None,3
201,9,5/13/2021,7:43,0,7.8,0,1,None,3
201,10,5/13/2021,7:57,0,7.8,0,1,None,3
201,11,5/13/2021,8:10,0,7.8,0,1,None,3
201,12,5/13/2021,8:23,0,7.8,0,1,None,3
201,13,5/13/2021,8:36,0,7.8,0,1,None,3
201,14,5/13/2021,8:50,0,7.8,0,1,None,3
199,1,5/15/2021,6:00,0,6.7,0,2,None,3
199,2,5/15/2021,6:14,0,7.2,0,2,None,3
199,3,5/15/2021,6:28,0,7.2,1,1,None,3
199,4,5/15/2021,6:34,100,7.2,1,1,None,3
199,5,5/15/2021,6:52,0,7.2,1,1,None,3
199,6,5/15/2021,7:06,10,7.2,0,1,None,3
199,7,5/15/2021,7:20,10,7.2,1,1,None,3
199,8,5/15/2021,7:33,10,7.2,1,1,None,3
199,9,5/15/2021,7:45,20,7.2,1,1,None,3
199,10,5/15/2021,8:00,30,7.2,1,1,None,3
172,1,5/16/2021,6:03,100,12.8,0,2,None,3
172,2,5/16/2021,6:19,100,12.8,0,1,None,3
172,3,5/16/2021,6:34,100,12.8,1,1,None,3
172,4,5/16/2021,6:46,100,12.8,0,1,None,3
172,5,5/16/2021,6:59,90,13.3,3,1,None,3
172,6,5/16/2021,7:10,75,13.3,2,1,None,3
172,7,5/16/2021,7:22,50,13.3,1,1,None,3
172,8,5/16/2021,7:34,50,13.3,0,1,None,3
172,9,5/16/2021,7:46,50,13.3,3,1,None,3
172,10,5/16/2021,7:57,50,13.3,2,1,None,3
172,11,5/16/2021,8:10,80,13.3,2,1,None,3
172,12,5/16/2021,8:21,80,13.9,1,1,None,3
172,13,5/16/2021,8:33,50,14.4,1,1,None,3
20,1,5/17/2021,6:00,0,7.2,0,3,None,3
